City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Youkounkoun,GN,2021-04-14 03:55:48,12.5333,-13.1333,78.64,68,3,8.08
297,Chadiza,ZM,2021-04-14 03:55:48,-14.0678,32.4392,61.45,97,91,5.46
298,Pyu,MM,2021-04-14 03:55:49,18.4833,96.4333,95.68,35,92,8.63
299,Kishi,NG,2021-04-14 03:55:49,9.0833,3.85,74.98,79,38,7.94
300,Kutum,SD,2021-04-14 03:55:50,14.2,24.6667,62.53,14,3,6.69
301,Cascais,PT,2021-04-14 03:55:50,38.6979,-9.4215,61.0,89,96,4.29
302,Mishkino,RU,2021-04-14 03:55:50,55.3389,63.9175,48.11,80,87,12.28
303,Kununurra,AU,2021-04-14 03:55:51,-15.7667,128.7333,95.0,18,56,8.05
304,Coahuayana,MX,2021-04-14 03:55:51,18.7333,-103.6833,70.11,91,24,2.84
305,Oistins,BB,2021-04-14 03:55:51,13.0667,-59.5333,78.8,73,40,14.97
306,Sambava,MG,2021-04-14 03:55:52,-14.2667,50.1667,75.88,87,100,5.59
307,Charlestown,AU,2021-04-14 03:55:52,-32.95,151.6667,82.0,38,5,1.01
308,Kabanjahe,ID,2021-04-14 03:55:53,3.1001,98.4908,86.0,79,40,4.61
309,Kushima,JP,2021-04-14 03:55:53,31.4583,131.2333,64.4,39,75,11.5
310,Aklavik,CA,2021-04-14 03:55:53,68.2191,-135.0107,35.6,51,81,6.91
311,Tshikapa,CD,2021-04-14 03:55:54,-6.4167,20.8,67.35,97,80,1.25
312,Semirom,IR,2021-04-14 03:55:54,31.4167,51.5667,48.81,60,5,1.32
313,Comodoro Rivadavia,AR,2021-04-14 03:55:54,-45.8667,-67.5,66.2,59,0,6.91
314,Garden City,US,2021-04-14 03:55:55,42.3256,-83.331,53.6,50,1,12.66
315,Roma,US,2021-04-14 03:55:55,43.2128,-75.4557,50.0,66,20,3.44
316,Cochrane,CA,2021-04-14 03:52:20,51.1834,-114.4687,35.6,30,1,9.22
317,The Valley,AI,2021-04-14 03:55:55,18.217,-63.0578,80.6,83,20,1.14
318,Melito Di Porto Salvo,IT,2021-04-14 03:55:56,37.9222,15.7714,55.0,76,75,8.05
319,Bulembu,SZ,2021-04-14 03:55:56,-25.9667,31.1333,62.01,94,3,4.61
320,Kazachinskoye,RU,2021-04-14 03:55:57,57.6953,93.2761,35.26,77,100,11.3
321,Katsuura,JP,2021-04-14 03:55:57,35.1333,140.3,69.8,88,75,10.36
322,Georgetown,MY,2021-04-14 03:55:57,5.4112,100.3354,89.6,74,20,4.61
323,Niquelandia,BR,2021-04-14 03:55:58,-14.4739,-48.4597,70.5,63,84,2.55
324,Castries,LC,2021-04-14 03:53:28,13.9957,-61.0061,80.6,89,40,6.91
325,Ayan,RU,2021-04-14 03:55:58,56.45,138.1667,20.39,85,100,21.32
326,Owo,NG,2021-04-14 03:55:59,7.1962,5.5868,69.98,89,98,1.07
327,Aykhal,RU,2021-04-14 03:55:59,66.0,111.5,23.23,85,83,12.82
328,Eydhafushi,MV,2021-04-14 03:55:59,5.1033,73.0708,82.53,72,44,4.32
329,De Aar,ZA,2021-04-14 03:56:00,-30.6497,24.0123,65.62,33,29,0.54
330,Pitimbu,BR,2021-04-14 03:56:00,-7.4706,-34.8086,75.2,100,40,6.51
331,Bocas Del Toro,PA,2021-04-14 03:56:00,9.3333,-82.25,79.66,79,96,4.74
332,Inyonga,TZ,2021-04-14 03:56:01,-6.7167,32.0667,61.03,97,99,2.51
333,Dalvik,IS,2021-04-14 03:56:01,65.9702,-18.5286,41.0,60,0,16.11
334,Suntar,RU,2021-04-14 03:56:02,62.1444,117.6319,33.53,74,99,10.49
335,Orange Cove,US,2021-04-14 03:56:02,36.6244,-119.3137,66.2,34,1,6.91
336,Voznesenye,RU,2021-04-14 03:56:03,61.0106,35.4781,42.96,99,100,5.44
337,Pareora,NZ,2021-04-14 03:56:03,-44.4871,171.2132,57.99,89,75,4.0
338,Aripuana,BR,2021-04-14 03:56:03,-9.1667,-60.6333,73.27,93,13,2.28
339,Marzuq,YE,2021-04-14 03:56:04,14.4,46.4667,72.57,41,7,4.74
340,Zhangye,CN,2021-04-14 03:56:04,38.9342,100.4517,56.17,22,21,6.17
341,Havoysund,NO,2021-04-14 03:56:05,70.9963,24.6622,30.2,100,75,13.8
342,Sola,VU,2021-04-14 03:56:05,-13.8833,167.55,87.8,74,75,5.75
343,College,US,2021-04-14 03:54:40,64.8569,-147.8028,46.4,36,75,4.61
344,Bandarbeyla,SO,2021-04-14 03:56:06,9.4942,50.8122,80.64,68,77,3.42
345,Sao Francisco,BR,2021-04-14 03:56:06,-15.9486,-44.8644,68.2,55,8,1.61
346,Chicla,PE,2021-04-14 03:56:06,-11.705,-76.2686,42.85,91,97,1.9
347,Waddan,LY,2021-04-14 03:56:07,29.1614,16.139,56.71,87,16,13.13
348,Zhanaozen,KZ,2021-04-14 03:56:07,43.3,52.8,60.48,27,73,17.56
349,Beloha,MG,2021-04-14 03:56:08,-25.1667,45.05,70.72,88,4,7.38
350,San Quintin,MX,2021-04-14 03:56:08,30.4833,-115.95,57.04,76,58,13.67
351,Esperance,AU,2021-04-14 03:56:08,-33.8667,121.9,62.6,72,90,10.36
352,Tura,IN,2021-04-14 03:56:09,25.5198,90.2201,89.71,31,0,6.96
353,Tirumullaivasal,IN,2021-04-14 03:56:09,11.2333,79.8333,87.22,61,29,6.35
354,Jiamusi,CN,2021-04-14 03:56:10,46.8333,130.35,40.19,27,100,15.66
355,Ati,TD,2021-04-14 03:56:10,13.2154,18.3353,77.61,7,94,10.51
356,Cuetzalan,MX,2021-04-14 03:56:10,20.0333,-97.5167,74.53,58,91,2.44
357,Tahoua,NE,2021-04-14 03:56:11,14.8888,5.2692,78.8,12,0,4.61
358,Gorontalo,ID,2021-04-14 03:56:11,0.5412,123.0595,84.45,75,91,2.77
359,Saskylakh,RU,2021-04-14 03:56:11,71.9167,114.0833,25.11,80,92,3.8
360,Wanaka,NZ,2021-04-14 03:56:12,-44.7,169.15,59.07,59,29,2.98
361,Paita,PE,2021-04-14 03:56:12,-5.0892,-81.1144,70.45,76,95,12.84
362,Nhulunbuy,AU,2021-04-14 03:56:12,-12.2333,136.7667,87.8,58,40,11.5
363,Victoria,HK,2021-04-14 03:56:10,22.2855,114.1577,82.4,65,40,14.97
364,Macedo De Cavaleiros,PT,2021-04-14 03:56:13,41.5382,-6.9611,48.0,96,92,4.79
365,Ndola,ZM,2021-04-14 03:56:13,-12.9587,28.6366,62.01,89,81,1.99
366,Kiruna,SE,2021-04-14 03:56:13,67.8557,20.2251,21.2,73,10,16.11
367,Arlit,NE,2021-04-14 03:56:14,18.7369,7.3853,79.48,9,0,2.84
368,Verkh-Usugli,RU,2021-04-14 03:56:14,52.7,115.1667,40.37,31,85,11.56
369,Shimoda,JP,2021-04-14 03:56:14,34.6667,138.95,66.2,94,75,19.57
370,Rabo De Peixe,PT,2021-04-14 03:56:15,37.8,-25.5833,60.8,94,75,11.5
371,Alyangula,AU,2021-04-14 03:56:16,-13.8483,136.4192,89.6,55,40,4.61
372,Ostrovskoye,RU,2021-04-14 03:56:16,57.8057,42.2433,47.37,77,32,6.62
373,Zhuanghe,CN,2021-04-14 03:56:16,39.7008,122.9911,56.14,26,0,9.28
374,Mattru,SL,2021-04-14 03:56:17,7.6244,-11.8332,74.57,89,98,2.39
375,Cayenne,GF,2021-04-14 03:56:17,4.9333,-52.3333,81.0,89,20,2.3
376,Stornoway,GB,2021-04-14 03:56:17,58.2093,-6.3865,32.0,93,40,2.3
377,Sobolevo,RU,2021-04-14 03:56:18,54.4299,31.8996,48.99,92,97,5.06
378,Tingo Maria,PE,2021-04-14 03:56:18,-9.2895,-76.0088,68.04,98,74,1.25
379,Winneba,GH,2021-04-14 03:56:18,5.3511,-0.6231,82.4,89,40,3.44
380,Utete,TZ,2021-04-14 03:56:19,-7.986,38.758,70.2,97,98,1.45
381,Santa Maria,BR,2021-04-14 03:56:19,-29.6842,-53.8069,62.6,88,0,8.05
382,Lukovetskiy,RU,2021-04-14 03:56:20,64.2956,41.9211,39.2,87,20,2.24
383,Mitu,CO,2021-04-14 03:56:20,1.1983,-70.1733,71.64,98,100,1.97
384,Kelcyre,AL,2021-04-14 03:56:21,40.3131,20.1894,46.99,91,59,1.01
385,Kathu,TH,2021-04-14 03:56:21,7.9178,98.3332,86.0,74,40,5.75
386,Kudahuvadhoo,MV,2021-04-14 03:56:21,2.6708,72.8944,82.9,68,89,7.85
387,Saint Anthony,US,2021-04-14 03:56:22,45.0205,-93.218,32.0,86,90,9.22
388,Valparaiso,CL,2021-04-14 03:56:22,-33.0393,-71.6273,57.0,82,2,6.35
389,Sorong,ID,2021-04-14 03:56:23,-0.8833,131.25,86.16,63,55,10.25
390,Ipatovo,RU,2021-04-14 03:56:23,45.7181,42.9036,48.07,91,100,9.13
391,Hirara,JP,2021-04-14 03:56:23,24.8,125.2833,75.2,83,75,13.8
392,Sao Filipe,CV,2021-04-14 03:56:24,14.8961,-24.4956,77.16,55,0,9.84
393,Aberdeen,GB,2021-04-14 03:54:08,57.1437,-2.0981,28.4,93,75,1.14
394,Pemangkat,ID,2021-04-14 03:53:14,1.1667,108.9667,83.16,73,43,5.28
395,Chara,RU,2021-04-14 03:56:25,56.9064,118.2631,24.57,72,100,1.63
396,Lucea,JM,2021-04-14 03:56:25,18.451,-78.1736,80.6,83,75,1.14
397,Luena,AO,2021-04-14 03:56:25,-11.7833,19.9167,61.38,90,98,3.83
398,Bereda,ES,2021-04-14 03:56:26,43.2686,-7.5406,45.0,100,60,3.0
399,Dakar,SN,2021-04-14 03:56:26,14.6937,-17.4441,68.0,88,1,11.5
400,Betlitsa,RU,2021-04-14 03:56:27,54.0095,33.9588,46.74,96,48,4.29
401,Mankono,CI,2021-04-14 03:56:27,8.0586,-6.1897,76.15,80,99,6.4
402,Libertador General San Martin,AR,2021-04-14 03:56:27,-23.8064,-64.7876,66.99,92,62,1.72
403,Vallenar,CL,2021-04-14 03:56:28,-28.5708,-70.7581,64.06,69,0,2.13
404,Nayoro,JP,2021-04-14 03:52:17,44.3506,142.4578,39.25,58,87,15.23
405,Omboue,GA,2021-04-14 03:56:28,-1.5746,9.2618,76.5,90,100,2.28
406,Karratha,AU,2021-04-14 03:49:31,-20.7377,116.8463,85.77,62,95,10.89
407,Evensk,RU,2021-04-14 03:56:29,61.95,159.2333,15.53,66,29,7.05
408,Bogotol,RU,2021-04-14 03:56:29,56.2078,89.5342,32.54,98,100,13.85
409,Lasa,IT,2021-04-14 03:56:29,46.6166,10.7002,23.0,58,0,4.61
410,Broome,US,2021-04-14 03:56:30,42.2506,-75.833,51.8,66,40,6.91
411,Alta Floresta,BR,2021-04-14 03:56:30,-9.8756,-56.0861,70.0,97,60,3.51
412,Asfi,MA,2021-04-14 03:56:31,32.2994,-9.2372,63.01,91,97,11.36
413,Porto De Moz,BR,2021-04-14 03:56:31,-1.7483,-52.2383,73.13,98,100,2.73
414,Alexandria,EG,2021-04-14 03:56:31,31.2156,29.9553,53.6,87,7,2.3
415,Isangel,VU,2021-04-14 03:56:32,-19.55,169.2667,86.0,79,75,8.05
416,Channel-Port Aux Basques,CA,2021-04-14 03:56:32,47.5702,-59.1367,38.35,74,100,21.74
417,Baculin,PH,2021-04-14 03:56:32,7.4525,126.5842,82.67,82,96,4.59
418,Praia Da Vitoria,PT,2021-04-14 03:56:33,38.7333,-27.0667,61.0,94,40,10.83
419,Oslo,NO,2021-04-14 03:56:33,59.9127,10.7461,30.99,67,51,1.95
420,Allapalli,IN,2021-04-14 03:56:33,19.4167,80.0667,93.47,35,86,6.69
421,Los Llanos De Aridane,ES,2021-04-14 03:56:34,28.6585,-17.9182,68.0,68,0,4.61
422,San Patricio,US,2021-04-14 03:56:34,28.017,-97.5169,75.2,94,75,10.36
423,Ngunguru,NZ,2021-04-14 03:56:34,-35.6167,174.5,62.01,78,52,17.4
424,Rio Grande,BR,2021-04-14 03:56:35,-32.035,-52.0986,55.0,96,0,7.31
425,Birao,CF,2021-04-14 03:56:35,10.2849,22.7882,69.71,11,21,3.49
426,Tondano,ID,2021-04-14 03:56:36,1.3038,124.9112,89.6,58,20,11.5
427,Codrington,AU,2021-04-14 03:56:36,-38.2667,141.9667,63.52,59,21,21.52
428,Pyshma,RU,2021-04-14 03:56:36,56.9523,63.2513,50.81,83,100,9.6
429,Kibala,TD,2021-04-14 03:56:37,9.1104,18.3463,84.2,54,0,6.76
430,Jacmel,HT,2021-04-14 03:56:37,18.2342,-72.5347,80.6,78,20,2.3
431,Ramanathapuram,IN,2021-04-14 03:56:37,9.3833,78.8333,86.13,61,60,5.39
432,Cabo San Lucas,MX,2021-04-14 03:56:38,22.8909,-109.9124,71.6,64,20,5.75
433,Cape Coast,GH,2021-04-14 03:56:38,5.1053,-1.2466,80.13,86,81,8.52
434,Vitina,BA,2021-04-14 03:56:39,43.2375,17.4839,44.6,70,75,3.44
435,Tautira,PF,2021-04-14 03:56:39,-17.7333,-149.15,80.6,78,75,11.5
436,Hastings,GB,2021-04-14 03:56:39,50.8552,0.5729,39.0,78,3,1.99
437,Salalah,OM,2021-04-14 03:56:40,17.0151,54.0924,77.0,73,0,3.44
438,Gorgan,IR,2021-04-14 03:53:56,36.8387,54.4348,57.2,94,90,1.7
439,Hauterive,FR,2021-04-14 03:56:40,46.0901,3.4459,30.0,74,0,1.74
440,Saint-Augustin,CA,2021-04-14 03:56:41,51.226,-58.6502,33.03,79,8,7.2
441,Mawlaik,MM,2021-04-14 03:56:41,23.6333,94.4167,104.41,10,1,1.57
442,Maldonado,UY,2021-04-14 03:53:14,-34.6667,-54.9167,61.0,94,0,3.44
443,Turayf,SA,2021-04-14 03:56:42,31.6725,38.6637,46.4,57,0,9.22
444,Molteno,ZA,2021-04-14 03:56:42,-31.3968,26.3625,58.14,39,26,0.54
445,Necochea,AR,2021-04-14 03:56:43,-38.5473,-58.7368,59.0,84,0,7.0
446,Sao Francisco Do Sul,BR,2021-04-14 03:56:43,-26.2433,-48.6381,64.99,85,47,10.0
447,Kaeo,NZ,2021-04-14 03:56:43,-35.1,173.7833,62.11,79,46,17.13
448,Emporia,US,2021-04-14 03:56:21,38.4039,-96.1817,53.6,40,40,4.61
449,Funadhoo,MV,2021-04-14 03:56:44,6.15,73.2667,83.55,67,29,3.04
450,Oksovskiy,RU,2021-04-14 03:56:44,62.6062,39.8984,43.95,99,100,4.21
451,Balkanabat,TM,2021-04-14 03:56:44,39.5108,54.3671,72.28,12,23,22.39
452,Tete,MZ,2021-04-14 03:56:45,-16.1564,33.5867,71.6,100,40,4.61
453,Fatsa,TR,2021-04-14 03:56:45,41.0278,37.5014,41.0,100,40,7.07
454,Princeton,US,2021-04-14 03:56:46,25.5384,-80.4089,71.6,88,1,8.97
455,Bengkulu,ID,2021-04-14 03:52:01,-3.8004,102.2655,82.99,69,99,2.13
456,San Cristobal,VE,2021-04-14 03:56:46,7.7669,-72.225,68.63,87,100,2.53
457,Chumphon,TH,2021-04-14 03:56:47,10.3333,98.8333,87.01,89,75,3.44
458,Oyama,JP,2021-04-14 03:56:47,36.3,139.8,66.99,94,75,4.61
459,Plyussa,RU,2021-04-14 03:56:47,58.4308,29.3654,38.17,64,100,7.67
460,Axim,GH,2021-04-14 03:56:48,4.8699,-2.2405,80.04,83,82,5.93
461,Ciudad Guayana,VE,2021-04-14 03:56:48,8.3533,-62.6528,80.01,86,94,1.99
462,Vao,NC,2021-04-14 03:56:49,-22.6667,167.4833,75.24,85,86,22.37
463,Jalu,LY,2021-04-14 03:56:49,29.0331,21.5482,65.05,23,68,15.75
464,Wanning,CN,2021-04-14 03:56:49,18.8003,110.3967,83.5,63,83,8.28
465,Coquimbo,CL,2021-04-14 03:56:50,-29.9533,-71.3436,57.2,88,90,4.61
466,Avera,US,2021-04-14 03:56:50,33.194,-82.5271,66.2,63,1,5.75
467,Anori,BR,2021-04-14 03:56:50,-3.7728,-61.6442,74.19,97,99,2.39
468,Te Anau,NZ,2021-04-14 03:56:51,-45.4167,167.7167,56.62,71,69,1.05
469,Ormara,PK,2021-04-14 03:56:51,25.2088,64.6357,80.17,61,5,8.75
470,Seoul,KR,2021-04-14 03:52:37,37.5683,126.9778,57.2,30,0,13.8
471,Pingzhuang,CN,2021-04-14 03:56:51,42.0372,119.2889,56.73,12,31,8.72
472,Teahupoo,PF,2021-04-14 03:56:52,-17.8333,-149.2667,80.6,78,75,11.5
473,Luwingu,ZM,2021-04-14 03:56:52,-10.2621,29.9271,58.64,97,86,5.12
474,Parambu,BR,2021-04-14 03:56:53,-6.2111,-40.6944,68.47,86,42,2.08
475,Dingle,PH,2021-04-14 03:56:53,10.9995,122.6711,88.5,57,53,8.81
476,Sompeta,IN,2021-04-14 03:56:53,18.9333,84.6,90.57,50,21,8.93
477,Belomorsk,RU,2021-04-14 03:56:54,64.5232,34.7668,39.24,83,100,6.22
478,Ewa Beach,US,2021-04-14 03:56:54,21.3156,-158.0072,80.6,44,1,10.36
479,Teya,RU,2021-04-14 03:56:54,60.3778,92.6267,29.91,79,99,10.25
480,Odesskoye,RU,2021-04-14 03:56:55,54.2111,72.9651,39.31,86,69,12.86
481,Bonavista,CA,2021-04-14 03:56:55,48.6499,-53.1147,35.01,93,14,5.75
482,Poro,PH,2021-04-14 03:56:55,10.6292,124.4087,87.8,66,20,13.8
483,Svetlaya,RU,2021-04-14 03:56:56,46.5389,138.3297,37.45,35,90,15.77
484,Olinda,BR,2021-04-14 03:56:56,-8.0089,-34.8553,77.0,83,75,5.91
485,Biloela,AU,2021-04-14 03:56:56,-24.4167,150.5,82.36,23,0,2.24
486,Maningrida,AU,2021-04-14 03:56:57,-12.0667,134.2667,88.92,35,81,4.52
487,Santa Vitoria Do Palmar,BR,2021-04-14 03:53:44,-33.5189,-53.3681,58.19,81,0,2.86
488,Torquay,GB,2021-04-14 03:56:57,50.4638,-3.5143,42.01,1,11,4.65
489,Ballina,AU,2021-04-14 03:56:58,-28.8667,153.5667,77.0,50,0,16.11
490,Sulangan,PH,2021-04-14 03:56:58,11.1373,123.7228,82.15,77,18,10.27
491,Mount Isa,AU,2021-04-14 03:56:58,-20.7333,139.5,93.2,18,1,6.91
492,Looc,PH,2021-04-14 03:56:59,12.2605,121.9926,87.82,60,96,5.91
493,Alekseyevka,RU,2021-04-14 03:56:59,50.6309,38.6903,51.48,88,78,4.54
494,Saryozek,KZ,2021-04-14 03:56:59,44.3583,77.9753,58.14,39,65,1.01
495,Keffi,NG,2021-04-14 03:57:00,8.8486,7.8736,76.95,70,100,1.99
496,San Policarpo,PH,2021-04-14 03:57:00,12.1791,125.5072,82.15,80,100,8.41
497,Whitehorse,CA,2021-04-14 03:53:38,60.7161,-135.0538,39.2,56,75,9.22
498,Kletskaya,RU,2021-04-14 03:57:01,49.3145,43.0584,48.0,62,78,1.01
499,Colares,PT,2021-04-14 03:57:01,38.7992,-9.4469,61.0,89,96,4.41
500,Maputo,MZ,2021-04-14 03:57:01,-25.9653,32.5892,69.8,94,20,2.3
501,Gizo,SB,2021-04-14 03:57:02,-8.103,156.8419,81.93,76,97,6.8
502,Yar-Sale,RU,2021-04-14 03:57:02,66.8333,70.8333,21.74,92,70,5.26
503,Kawalu,ID,2021-04-14 03:57:03,-7.3817,108.2082,88.21,55,53,2.33
504,Nicoya,CR,2021-04-14 03:57:03,10.1483,-85.452,82.4,61,40,14.97
505,Lundazi,ZM,2021-04-14 03:57:04,-12.2929,33.1782,63.93,84,83,8.08
506,Yarmouth,US,2021-04-14 03:57:04,41.7057,-70.2286,45.0,87,75,3.44
507,Lopatino,RU,2021-04-14 03:57:05,52.6195,45.8118,48.38,65,4,9.37
508,Caxito,AO,2021-04-14 03:57:05,-8.5785,13.6643,75.2,94,40,6.91
509,Carauari,BR,2021-04-14 03:57:05,-4.8828,-66.8958,73.45,98,100,1.9
510,Zlitan,LY,2021-04-14 03:57:06,32.4674,14.5687,57.81,70,65,14.41
511,Varhaug,NO,2021-04-14 03:57:06,58.6147,5.6457,34.0,88,41,19.06
512,Kirkwall,GB,2021-04-14 03:57:06,58.9848,-2.9587,35.6,87,100,4.61
513,Lokosovo,RU,2021-04-14 03:57:07,61.1333,74.8167,36.55,98,100,11.54
514,Takoradi,GH,2021-04-14 03:57:07,4.8845,-1.7554,79.65,85,81,6.58
515,Cusco,PE,2021-04-14 03:57:07,-13.5183,-71.9781,45.66,88,41,3.42
516,Bam,IR,2021-04-14 03:57:08,29.106,58.357,76.87,24,84,9.82
517,San Vicente De Chucuri,CO,2021-04-14 03:57:08,6.881,-73.4098,70.97,92,98,3.49
518,Grass Valley,US,2021-04-14 03:52:46,39.2191,-121.0611,55.0,46,90,8.05
519,Goderich,CA,2021-04-14 03:57:09,43.7501,-81.7165,48.2,61,97,1.14
520,Taoudenni,ML,2021-04-14 03:57:09,22.6783,-3.9836,86.05,12,82,10.31
521,Makubetsu,JP,2021-04-14 03:57:09,45.3714,141.8211,39.2,48,75,26.46
522,Tiarei,PF,2021-04-14 03:56:38,-17.5333,-149.3333,80.6,78,75,11.5
523,Puerto Madero,MX,2021-04-14 03:57:10,14.7208,-92.4215,80.6,89,1,3.69
524,Wanlaweyn,SO,2021-04-14 03:57:10,2.6185,44.8938,80.42,69,66,5.86
525,Coburg,DE,2021-04-14 03:57:11,50.2667,10.9667,28.0,92,20,2.48
526,Islamkot,PK,2021-04-14 03:57:11,24.6997,70.177,84.79,30,3,11.72
527,Espanola,US,2021-04-14 03:57:11,35.9911,-106.0806,48.99,9,40,8.05
528,Grand Forks,US,2021-04-14 03:55:35,47.9417,-97.4337,28.4,100,90,17.27
529,Laguna,US,2021-04-14 03:57:12,38.421,-121.4238,60.8,55,1,13.8
530,Qarqin,AF,2021-04-14 03:57:12,37.4185,66.0436,72.73,27,63,1.95
531,Loukhi,RU,2021-04-14 03:57:12,66.0764,33.0381,30.87,86,93,9.44
532,Aguimes,ES,2021-04-14 03:57:13,27.9054,-15.4461,68.0,73,20,3.44
533,Parabel,RU,2021-04-14 03:57:13,58.6978,81.4825,39.02,91,100,13.53
534,Cockburn Town,TC,2021-04-14 03:57:13,21.4612,-71.1419,76.03,63,15,15.68
535,Lebedyn,UA,2021-04-14 03:55:14,50.5852,34.4849,46.17,89,61,6.51
536,Marawi,PH,2021-04-14 03:57:14,7.9986,124.2928,84.0,83,80,8.01
537,Ostersund,SE,2021-04-14 03:56:31,63.1792,14.6357,26.6,93,40,10.36
538,Sisimiut,GL,2021-04-14 03:57:14,66.9395,-53.6735,26.85,92,100,14.5
539,Abu Kamal,SY,2021-04-14 03:57:15,34.4506,40.9171,55.42,54,8,7.4
540,Fuerte Olimpo,PY,2021-04-14 03:57:15,-21.0415,-57.8738,73.99,63,3,3.87
541,Aranjuez,ES,2021-04-14 03:57:15,40.0311,-3.6025,52.0,82,90,3.44
542,Belaya Gora,RU,2021-04-14 03:57:16,68.5333,146.4167,13.77,71,10,2.57
543,Rocha,UY,2021-04-14 03:57:16,-34.4833,-54.3333,54.97,88,0,4.16
544,Naples,IT,2021-04-14 03:57:16,40.8333,14.25,48.2,71,75,5.75
545,Hoa Binh,VN,2021-04-14 03:57:17,20.8133,105.3383,80.6,83,75,6.91
546,Alugan,PH,2021-04-14 03:57:17,12.2188,125.4808,81.97,80,100,7.94
547,Mahibadhoo,MV,2021-04-14 03:57:17,3.7833,72.9667,82.58,70,85,5.66
548,Neftcala,AZ,2021-04-14 03:57:18,39.3742,49.2472,57.15,61,1,4.63
549,Kilrush,IE,2021-04-14 03:57:18,52.6397,-9.4833,41.0,93,20,2.3
550,Kalga,RU,2021-04-14 03:57:18,50.9251,118.898,39.97,46,100,10.22
551,Adre,TD,2021-04-14 03:57:19,13.4667,22.2,68.25,11,28,11.27
552,Berezovyy,RU,2021-04-14 03:57:19,51.6667,135.7,25.39,79,100,3.49
553,Naze,JP,2021-04-14 03:57:19,28.3667,129.4833,69.8,60,75,16.11
554,Guayaramerin,BO,2021-04-14 03:57:20,-10.8368,-65.3614,71.71,98,44,2.77
555,Husavik,IS,2021-04-14 03:57:20,66.0449,-17.3389,41.0,60,0,16.11
556,Tornio,FI,2021-04-14 03:57:20,65.8481,24.1466,26.6,93,0,5.75
557,Lata,PT,2021-04-14 03:57:21,40.1629,-8.3327,60.01,94,100,1.99
558,Lakes Entrance,AU,2021-04-14 03:57:21,-37.8811,147.981,73.99,36,49,5.01
559,Colinas,BR,2021-04-14 03:57:22,-6.0258,-44.2492,72.34,97,100,1.7
560,Isernia,IT,2021-04-14 03:57:22,41.6002,14.2382,46.0,94,88,5.01
561,Segezha,RU,2021-04-14 03:57:22,63.7415,34.3222,36.86,91,100,7.74
562,Begun,IN,2021-04-14 03:57:23,24.9833,75.0,90.27,12,77,10.94
563,Kushmurun,KZ,2021-04-14 03:57:23,52.4503,64.6311,41.32,75,0,3.44
